,goal,plan,id,goal_type
135,"Scenario: If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break.","""This could have happened because the egg carton was designed in a way to help prevent eggs breaking.""",human,unconstrained
136,"Scenario: If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break.","""This could have happened because the carton was dropped onto a couch, so the fall was cushioned.""",human,unconstrained
137,"Scenario: If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break.","""This could have happened because the eggs in the carton were hard-boiled.""",human,unconstrained
138,"Scenario: If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break.","""This could have happened because the eggs were hard boiled.""",human,unconstrained
139,"Scenario: If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break.","""This could have happened because because the drop was not high enough to break the eggs or the carton that holds the eggs is solid enough to absorb the impact of the fall.""",human,unconstrained
140,"Scenario: If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""This could have happened because there was a cover or shade cloth over the section of grass that did not get wet.""",human,unconstrained
141,"Scenario: If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""This could have happened because it had a canopy over it.""",human,unconstrained
142,"Scenario: If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""This could have happened because there is an outdoor tent set up.""",human,unconstrained
143,"Scenario: If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""This could have happened because something might be covering part of the grass and so making the rain not be able to hit that part.""",human,unconstrained
144,"Scenario: If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""This could have happened because there was something covering the grass. Even though it rained, a tarp covering the grass protected it from getting wet.""",human,unconstrained
145,"Scenario: If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""This could have happened because the grass in question is shielded from the rain by a plastic canopy.""",human,unconstrained
146,"Scenario: If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""This could have happened because the grass has been covered by some type of canopy tent or awning. This would shield the grass below from becoming wet.""",human,unconstrained
147,"Scenario: If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""This could have happened because the grass has dried extrmemly quickly. There was something blocking the rain from hitting the grassy spot inspected.""",human,unconstrained
148,"Scenario: If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet.","""This could have happened because there was a tarp on the ground that shielded the grass from the rain.""",human,unconstrained
