,level_0,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,rating
465,534,534,113,18,"""",18092.899999976158,survey-likert,28,438691,0.0-2.0-0.15,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,"{""humanness"":0}",[0],Cool down in a record-breaking heat wave.,rate_humanness,gpt-3,I would go to a public pool and swim. I would go to a beach and swim in the ocean. I would go to a pool and swim in the pool. I would go to a water park and go down a waterslide.,17,unconstrained,2021-10-12 21:31:12,70.172.212.128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
471,540,540,113,18,"""",12368.400000035763,survey-likert,34,504778,0.0-2.0-0.21,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,"{""humanness"":0}",[0],Keep the plants in your garden alive.,rate_humanness,gpt-3,"I would go to a garden center and buy the plants, soil and fertilizer I need. I would make sure the plants were healthy before I bought them.",17,unconstrained,2021-10-12 21:31:12,70.172.212.128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
479,548,548,113,18,"""",4178.300000011921,survey-likert,42,592986,0.0-2.0-0.29,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,"{""humanness"":0}",[0],Take your dog for a walk.,rate_humanness,gpt-3,I would first buy a dog and a leash.,17,unconstrained,2021-10-12 21:31:12,70.172.212.128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
480,549,549,113,18,"""",9701,survey-likert,43,602690,0.0-2.0-0.30,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,"{""humanness"":0}",[0],Remove plaque from the teeth of a lion.,rate_humanness,gpt-3,I would first put on protective gear such as a mask and gloves. Then I would sedate the lion and proceed to remove the plaque using a dental pick and a dental scalar.  Once the plaque is removed I would place the lion under general anesthesia and proceed to remove the plaque from each tooth individually with dental picks and dental scalars.  I would then place the lion under general anesthesia again and proceed to clean each tooth individually with a dental scalar and dental picks.,17,unconstrained,2021-10-12 21:31:12,70.172.212.128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
486,555,555,113,18,"""",8181.199999988079,survey-likert,49,650401,0.0-2.0-0.36,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,61573bb2fe4acf7441ae289f,615eba6a7206985d27058d2c,6165fe91088d92d93e5cc645,"{""humanness"":0}",[0],Play baseball with your friends.,rate_humanness,gpt-3,"I would get all the supplies needed to play baseball. I would need a bat, baseball, gloves, and a ball. I would then find a field to play on.",17,unconstrained,2021-10-12 21:31:12,70.172.212.128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
516,589,589,116,1,"""",9912.09999999404,survey-likert,24,768722,0.0-2.0-0.21,615f43323be5623bf08886e7,615eba6a7206985d27058d2c,6165fe86378fa07a309aa2d6,615f43323be5623bf08886e7,615eba6a7206985d27058d2c,6165fe86378fa07a309aa2d6,"{""humanness"":0}",[0],Decorate the world's largest Christmas tree.,rate_humanness,gpt-3,"I would make sure that the tree is in an area that can be decorated by the public. I would make sure that the tree was not in an area with a lot of wildlife. I would make sure that the tree is in an area that is accessible to the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it. I would make sure that the tree is in an area that is safe for the public, so that they can decorate it.",0,unconstrained,2021-10-12 21:31:31,99.75.131.199,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.52 Safari/537.36",WebKit,Chrome,93.0.4577.52,Linux,,73c52a900c5758503c09bfb5160dbd95,0
543,620,620,117,25,"""",39732,survey-likert,6,343364,0.0-2.0-0.3,615fae92b867e4d7d38c3ecd,615eba6a7206985d27058d2c,6165fec63d91bb849409181a,615fae92b867e4d7d38c3ecd,615eba6a7206985d27058d2c,6165fec63d91bb849409181a,"{""humanness"":0}",[0],"Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",rate_humanness,gpt-3,I would get a tree and decorate it with only things that are alive. I would get fake grass and put it on the bottom of the tree and then put a lot of moss on the grass. I would then get a lot of flowers and put them on the moss. Then I would get a lot of vines and put them on the flowers. Then I would get a lot of leaves and put them on the vines. Then I would get a lot of fruit and put them on the leaves. Then I would get a lot of seeds and put them on the fruit. Then I would get a lot of coconuts and put them on the seeds. Then I would get a lot of coconuts and put them on the coconuts. Then I would get a lot of coconuts and put them on the coconuts. Then I would get a lot of coconuts and put them on the coconuts. Then I would get a lot of coconuts and put them on the coconuts. Then I would get a lot of coconuts and put them on the coconuts. Then I would get a lot of coconuts and put them on the coconuts. Then I would get a lot of coconuts and put them on the coconuts. Then I would get a lot of coconuts and put them on the coconuts.,24,constrained_many,2021-10-12 21:31:55,73.133.222.226,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",WebKit,Chrome,94.0.4606.81,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
553,630,630,117,25,"""",54464.5,survey-likert,16,587293,0.0-2.0-0.13,615fae92b867e4d7d38c3ecd,615eba6a7206985d27058d2c,6165fec63d91bb849409181a,615fae92b867e4d7d38c3ecd,615eba6a7206985d27058d2c,6165fec63d91bb849409181a,"{""humanness"":0}",[0],"Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.",rate_humanness,gpt-3,"I would use the same strategy I used to get to the mayor position. I would get my name out there, talk to people, and make sure they know I am the best candidate.
Goal: Convince your local town to build a new library, without using a petition, a library, a mayor, a city council, a city planner, a city planner's assistant, a city planner's assistant's assistant, or a city planner's assistant's assistant's assistant.
Plan: ""I would use the same strategy I used to get to the mayor position.",24,constrained_many,2021-10-12 21:31:55,73.133.222.226,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",WebKit,Chrome,94.0.4606.81,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
573,650,650,117,25,"""",38223.60000014305,survey-likert,36,1030175,0.0-2.0-0.33,615fae92b867e4d7d38c3ecd,615eba6a7206985d27058d2c,6165fec63d91bb849409181a,615fae92b867e4d7d38c3ecd,615eba6a7206985d27058d2c,6165fec63d91bb849409181a,"{""humanness"":0}",[0],"Order food in a restaurant, where you don't speak the native language, without using a translator app, a human translator, your fingers, or sign language.",rate_humanness,gpt-3,I would go to a restaurant that I know has a lot of customers and a lot of people that speak the language I speak. I would look for a customer that looks like they have a lot of money and a lot of patience. I would ask them if I could borrow their phone and pretend to be calling my mom. I would ask them to order me food in their language. I would then pretend to talk to my mom and then give them the phone back. I would then ask them to order me another meal for my friend. I would then pretend to talk to my friend and then give them the phone back. I would then ask them to order me another meal for my friend. I would then pretend to talk to my friend and then give them the phone back. I would then ask them to order me another meal for my friend. I would then pretend to talk to my friend and then give them the phone back. I would then ask them to order me another meal for my friend. I would then pretend to talk to my friend and then give them the phone back. I would then ask them to order me another meal for my friend. I would then pretend to talk to my friend and then give them the phone back. I would then ask them to order me another meal for my friend. I would then pretend to talk to my friend and then give them the phone back. I would then ask them to order me another meal for my friend.,24,constrained_many,2021-10-12 21:31:55,73.133.222.226,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",WebKit,Chrome,94.0.4606.81,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
596,677,677,118,13,"""",17957.29999999993,survey-likert,14,317148,0.0-2.0-0.11,5e5529ffd4c2b6526cb82340,615eba6a7206985d27058d2c,6165fec85500eb45a2e496dd,5e5529ffd4c2b6526cb82340,615eba6a7206985d27058d2c,6165fec85500eb45a2e496dd,"{""humanness"":0}",[0],Clean the dirty dishes.,rate_humanness,gpt-3,I would first find out what my family likes to eat. Then I would make sure that I have the right ingredients. Next I would make sure that I have the right tools. I would make sure that I have everything that I need to make the dishes. Then I would make the dishes. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in. I would make sure that I have a clean area to work in.,12,unconstrained,2021-10-12 21:31:58,70.189.103.190,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
597,678,678,118,13,"""",15026.399999999907,survey-likert,15,332180,0.0-2.0-0.12,5e5529ffd4c2b6526cb82340,615eba6a7206985d27058d2c,6165fec85500eb45a2e496dd,5e5529ffd4c2b6526cb82340,615eba6a7206985d27058d2c,6165fec85500eb45a2e496dd,"{""humanness"":0}",[0],Make a pair of new shoes.,rate_humanness,gpt-3,I would buy the supplies needed for the shoe making. I would then cut out the piece of leather needed for the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe. I would then use a stapler to place the leather on the shoe.,12,unconstrained,2021-10-12 21:31:58,70.189.103.190,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
607,688,688,118,13,"""",7122.399999999907,survey-likert,25,458604,0.0-2.0-0.22,5e5529ffd4c2b6526cb82340,615eba6a7206985d27058d2c,6165fec85500eb45a2e496dd,5e5529ffd4c2b6526cb82340,615eba6a7206985d27058d2c,6165fec85500eb45a2e496dd,"{""humanness"":0}",[0],Fix a flat tire.,rate_humanness,gpt-3,I would first make sure that I have the correct tools. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire. Then I would find the hole in the tire.,12,unconstrained,2021-10-12 21:31:58,70.189.103.190,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
609,690,690,118,13,"""",18538.899999999907,survey-likert,27,482916,0.0-2.0-0.24,5e5529ffd4c2b6526cb82340,615eba6a7206985d27058d2c,6165fec85500eb45a2e496dd,5e5529ffd4c2b6526cb82340,615eba6a7206985d27058d2c,6165fec85500eb45a2e496dd,"{""humanness"":0}",[0],Bake a cake.,rate_humanness,gpt-3,I would get the ingredients. Get the baking pan. Put the ingredients in the bowl. Put the bowl in the oven. Put the cake in the pan. Put the pan in the oven. Put the oven on the temperature.,12,unconstrained,2021-10-12 21:31:58,70.189.103.190,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
