,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type
58,58,10,19,"""",23767.299999999814,survey-likert,5,281274,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":6}",[0],Protect the deer in your nearby woods during hunting season.,rate_humanness,gpt-3,I would first look up how hunting season works in my state. Then I would find out when the season starts and ends. I would then go to the woods and make sure no hunters are there. I would make sure the deer are safe by patrolling the area.,18,unconstrained
59,59,10,19,"""",29990.699999999255,survey-likert,6,311267,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":2}",[0],Escape from inside a locked custodial closet.,rate_humanness,gpt-3,"I would first try to find a way to open the door. If I could not find a way to open the door, I would try to find a way to break the door. If I could not find a way to break the door, I would try to find a way to break the window. If I could not find a way to break the window, I would try to find a way to break the wall. If I could not find a way to break the wall, I would try to find a way to break the floor. If I could not find a way to break the floor, I would try to find a way to break the ceiling. If I could not find a way to break the ceiling, I would try to find a way to break the foundation.",18,unconstrained
60,60,10,19,"""",12395.299999999814,survey-likert,7,323666,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":6}",[0],Play baseball with your friends.,rate_humanness,gpt-3,I would have to have a bat and a ball. I would have to have a place to play.,18,unconstrained
61,61,10,19,"""",11761.099999999627,survey-likert,8,335429,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":6}",[0],Jump over a six foot tall man.,rate_humanness,gpt-3,I would find a six foot tall man and wait until he is sleeping or standing still.,18,unconstrained
62,62,10,19,"""",12061,survey-likert,9,347493,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":6}",[0],Protect the deer in your nearby woods during hunting season.,rate_humanness,gpt-3,I would make a huge sign with a warning to hunters that deer live in the woods and to not shoot the deer.,18,unconstrained
63,63,10,19,"""",10811.799999999814,survey-likert,10,358307,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":6}",[0],Stop your canoe from falling down the waterfall.,rate_humanness,gpt-3,"I would first try to slow down the canoe by pushing the paddle against the river current. If that does not work, I will try to steer the canoe to the side.",18,unconstrained
64,64,10,19,"""",8984,survey-likert,11,367294,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":4}",[0],Keep a baby platupyus entertained.,rate_humanness,gpt-3,I would try to find a way to keep the platupus from getting bored. I would try to find a way to interact with the platupus.,18,unconstrained
65,65,10,19,"""",13278.299999999814,survey-likert,12,380574,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":2}",[0],Clean the dirty dishes.,rate_humanness,gpt-3,I would first check to see what is the dirtiest. I would then find the appropriate tool for cleaning that item. I would then clean the dishes. I would then put the dishes away.,18,unconstrained
66,66,10,19,"""",19605.200000000186,survey-likert,13,400182,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":5}",[0],Create a safe landing for a falling skydiver.,rate_humanness,gpt-3,I would make a large net with a big enough hole in the middle for the skydiver to fit through.,18,unconstrained
67,67,10,19,"""",9768,survey-likert,14,409952,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":4}",[0],Make a fort underwater.,rate_humanness,gpt-3,I would find a place that is deep enough to build a fort. I would then build a fort.,18,unconstrained
68,68,10,19,"""",12275.199999999255,survey-likert,15,422230,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":5}",[0],Steal the championship trophy from behind your school's award case.,rate_humanness,gpt-3,I would first find out the combination to the case. Then I would steal the trophy.,18,unconstrained
69,69,10,19,"""",6967.200000000186,survey-likert,16,429198,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":5}",[0],Keep a baby platupyus entertained.,rate_humanness,gpt-3,I would take out a toy and put it in front of him.,18,unconstrained
70,70,10,19,"""",7096.5,survey-likert,17,436297,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":6}",[0],Keep the plants in your garden alive.,rate_humanness,gpt-3,"I would have to research the plants first, so I know what they need.",18,unconstrained
71,71,10,19,"""",7963.199999999255,survey-likert,18,444262,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":6}",[0],Jump over a six foot tall man.,rate_humanness,gpt-3,I would first study his height and try to find a few ways to jump over him.,18,unconstrained
72,72,10,19,"""",9339.100000000559,survey-likert,19,453604,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":6}",[0],Find out how many sharks live in a cove off a nearby coast.,rate_humanness,gpt-3,I would go to the library and look up information about the sharks in the cove.,18,unconstrained
73,73,10,19,"""",9085.400000000373,survey-likert,20,462692,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":5}",[0],Stop your canoe from falling down the waterfall.,rate_humanness,gpt-3,"I would first check if my canoe is tied securely to the rock. Then I would look for a safe place to jump from, and jump.",18,unconstrained
74,74,10,19,"""",13718.100000000559,survey-likert,21,476413,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":1}",[0],Cool down in a record-breaking heat wave.,rate_humanness,gpt-3,"I would first look for a place with shade. If there was no shade, I would look for a place with water. If there was no water, I would look for a place with a fan. If there was no fan, I would look for a place with a breeze. If there was no breeze, I would look for a place with a tree. If there was no tree, I would look for a place with a person. If there was no person, I would look for a place with a breeze.",18,unconstrained
75,75,10,19,"""",9661.200000000186,survey-likert,22,486076,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":1}",[0],Paint a fence.,rate_humanness,gpt-3,I would measure the length of the fence. I would then pick the color of paint I want to use. Then I would buy the paint. I would then wait for the paint to dry. Then I would paint the fence. Then I would wait for the fence to dry.,18,unconstrained
76,76,10,19,"""",9227.399999999441,survey-likert,23,495307,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":1}",[0],Help your local town mayor win re-election.,rate_humanness,gpt-3,I would do some research on the mayor and the people running against him. I would get a list of all the people in town and get their contact information. I would then call them and ask if they support the mayor or if they have any concerns about him. I would then call the mayor and ask him about his campaign. If he had any concerns about the people running against him.,18,unconstrained
77,77,10,19,"""",10147.5,survey-likert,24,505456,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":6}",[0],Escape from inside a locked custodial closet.,rate_humanness,gpt-3,I would look for a way to get out of the room. If I can't get out of the room I would try to find a phone or a way to get help.,18,unconstrained
78,78,10,19,"""",8489,survey-likert,25,513948,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":5}",[0],Keep a baby platupyus entertained.,rate_humanness,gpt-3,I would first observe how the platupyus behaves. I would then play with the platupyus and see what it likes to do.,18,unconstrained
79,79,10,19,"""",11374.099999999627,survey-likert,26,525324,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":1}",[0],Clean the dirty dishes.,rate_humanness,gpt-3,I would first gather all the dirty dishes. Then I would fill the sink with water and soap. Then I would take each dish and scrub it with soap. Then I would rinse the dish off.,18,unconstrained
80,80,10,19,"""",12029,survey-likert,27,537356,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":0}",[0],Play baseball with your friends.,rate_humanness,gpt-3,I would need to know if the field was open or if we would have to book it. I would need to know if everyone was there or if anyone was missing. I would need to know what time everyone was getting there. I would need to know what time the game was starting. I would need to know what time it was over. I would need to know what the teams were. I would need to know the rules. I would need to know if there were any other activities going on. I would need to know if there were any other games after ours.,18,unconstrained
81,81,10,19,"""",9090.299999999814,survey-likert,28,546448,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":1}",[0],Take your dog for a walk.,rate_humanness,gpt-3,I would take my dog for a walk. I would take a leash and a collar to put around his neck. I would take a plastic bag to pick up his poop. I would have a bag of treats to give him. I would take a water bottle to give him water.,18,unconstrained
82,82,10,19,"""",25533.400000000373,survey-likert,29,571984,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":3}",[0],Bake a cake.,rate_humanness,gpt-3,"I would make sure I had all the ingredients, and I would make sure I had a recipe. I would make sure the oven is on the right temperature, and I would make sure that the oven is clean. I might need to get a bigger bowl, to get the cake batter into the oven.",18,unconstrained
83,83,10,19,"""",18314.300000000745,survey-likert,30,590300,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":4}",[0],Bake a cake.,rate_humanness,gpt-3,I would first make sure I had everything needed to make a cake. I would then make sure I had a baking pan and a timer. I would then measure out the ingredients and mix them together. Then I would pour the mixture into the pan and put it in the oven. I would then set the timer for the time specified in the recipe. After that I would check on it periodically until it was finished.,18,unconstrained
84,84,10,19,"""",33327.09999999963,survey-likert,31,623629,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":3}",[0],Escape quicksand.,rate_humanness,gpt-3,"I would first try to get out of the quicksand by using my hands to get to the top. If that did not work, I would try to get something to float on the surface of the quicksand. If that did not work, I would try to get something to break the surface of the quicksand.",18,unconstrained
85,85,10,19,"""",5774.899999999441,survey-likert,32,629406,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""humanness"":5}",[0],Jump over a six foot tall man.,rate_humanness,gpt-3,I would need to figure out if the man is standing or lying down.,18,unconstrained
86,86,10,19,"""",21569.900000000373,survey-text,33,650984,78,615eba6a7206985d27058d2c,61608b7993e255c6b405b408,6147715900296c81a921f75c,61608b7993e255c6b405b408,"{""Q0"":""9"",""Q1"":""5"",""Q2"":""no"",""Q3"":""}","""","""","""","""","""","""",""""
87,87,100,48,"[{""page_index"":0,""viewing_time"":10184.299999952316},{""page_index"":1,""viewing_time"":10239.700000047684},{""page_index"":2,""viewing_time"":4720.099999904633},{""page_index"":3,""viewing_time"":16959.700000047684},{""page_index"":4,""viewing_time"":10700.200000047684},{""page_index"":5,""viewing_time"":43805.59999990463},{""page_index"":6,""viewing_time"":4792.400000095367},{""page_index"":7,""viewing_time"":3838}]",105240.79999995232,instructions,0,105250,44,615eba6a7206985d27058d2c,6165fdca20c37191a58b678a,60ff356efe2478909dfaebf7,6165fdca20c37191a58b678a,"""","""","""","""","""","""","""",""""
88,88,100,48,"""",20762.300000071526,survey-multi-choice,1,126018,44,615eba6a7206985d27058d2c,6165fdca20c37191a58b678a,60ff356efe2478909dfaebf7,6165fdca20c37191a58b678a,"{""Q0"":""The plausibility that humans generated language."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""","""",""""
89,89,100,48,"[{""page_index"":0,""viewing_time"":2187.2000000476837}]",2187.399999976158,instructions,2,128207,44,615eba6a7206985d27058d2c,6165fdca20c37191a58b678a,60ff356efe2478909dfaebf7,6165fdca20c37191a58b678a,"""","""","""","""","""","""","""",""""
90,90,100,48,"""",38399.39999997616,survey-likert,3,166610,44,615eba6a7206985d27058d2c,6165fdca20c37191a58b678a,60ff356efe2478909dfaebf7,6165fdca20c37191a58b678a,"{""humanness"":3}",[0],"Make a fort underwater, without using an oxygen tank.",rate_humanness,gpt-3,I would use a snorkel and mask and then I would use a strong rope to tie to the boat and then to my waist. Then I would go underwater and tie the other end of the rope to a tree and then I would make a fort out of rocks and sticks and stuff.,47,constrained_single
91,91,100,48,"""",13227,survey-likert,4,179839,44,615eba6a7206985d27058d2c,6165fdca20c37191a58b678a,60ff356efe2478909dfaebf7,6165fdca20c37191a58b678a,"{""humanness"":6}",[0],"Put out a fire that started near the wires from your TV, without using a fire extinguisher.",rate_humanness,gpt-3,I would grab a bucket of water and throw it on the fire.,47,constrained_single
