,goal,plan,id,batch_idx,goal_type,Unnamed: 0
135,"Goal: Create a safe landing for a falling skydiver, without using a net, drones, a safety flag, or a parachute.",I would create a landing zone using a large tarp. I would place the tarp on the ground and build a large mound of sand in the middle. I would make the mound of sand as tall as I could. I would then fill the tarp with air so that it would be able to break the fall of the skydiver.,gpt-3,1,constrained_many,
136,"Goal: Create a safe landing for a falling skydiver, without using a net, drones, a safety flag, or a parachute.",I would use my hands to catch the skydiver.,gpt-3,1,constrained_many,
137,"Goal: Create a safe landing for a falling skydiver, without using a net, drones, a safety flag, or a parachute.",I would use a cardboard box to jump off of.,gpt-3,1,constrained_many,
138,"Goal: Create a safe landing for a falling skydiver, without using a net, drones, a safety flag, or a parachute.","I would use my body to catch the skydiver in my arms, and break the fall with my body.",gpt-3,1,constrained_many,
139,"Goal: Create a safe landing for a falling skydiver, without using a net, drones, a safety flag, or a parachute.",I would build a giant trampoline and put it on the ground. I would put a mattress on top of it.,gpt-3,1,constrained_many,
140,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would find a tree that was already large and natural looking and then wrap it with lights and decorations to make it look even more natural.,gpt-3,0,constrained_many,
141,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would get a few people together and we would build a tree that is bigger than the previous tree.,gpt-3,0,constrained_many,
142,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would use regular leaves to decorate the tree.,gpt-3,0,constrained_many,
143,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.","I would use a large amount of balloons and then attach them to the tree, and then fill the balloons with helium.",gpt-3,0,constrained_many,
144,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would use a hot air balloon to get to the top of the tree. Then I would tie a rope to the top of the tree and lower the rope to the bottom.,gpt-3,0,constrained_many,
145,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would have to say I would have to go with fake leaves. I would have to figure out a way to get the leaves to stick to the tree. I could use glue but that would be messy. I would use a type of spray that would stick the leaves to the tree.,gpt-3,0,constrained_many,
146,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would make a tree by making a giant cone out of a bunch of sheets of paper. I would then tie the cone to a pole and hang ornaments from it.,gpt-3,0,constrained_many,
147,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.","I would get a lot of people to help me and we would use a lot of streamers, balloons, and party streamers.",gpt-3,0,constrained_many,
148,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would gather up a bunch of my old toys that are not being used anymore. I would then put them all on the tree.,gpt-3,0,constrained_many,
149,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would use a lot of different types of leaves and foliage from all over the world.,gpt-3,0,constrained_many,
150,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.","I would get a bunch of people to help me, and we would decorate the tree with something that is red, white, and green.",gpt-3,1,constrained_many,
151,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.","I would use a chainsaw to cut down the world's largest tree. Then, I would use the tree's own limbs to decorate it.",gpt-3,1,constrained_many,
152,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would use a lot of branches of different sizes. I would then tie the branches to the biggest tree I could find.,gpt-3,1,constrained_many,
153,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would use a lot of the branches from the forest and I would tie them together.,gpt-3,1,constrained_many,
154,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would get a lot of people to donate money to buy the tree. I would then get a lot of people to donate money to buy decorations.,gpt-3,1,constrained_many,
155,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would go out and find a tree.,gpt-3,1,constrained_many,
156,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.","I would get a bunch of people to help me, and we would get a bunch of sticks, leaves, and logs, and put them on the tree. Then, we would get a bunch of lights, and put them on the tree.",gpt-3,1,constrained_many,
157,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would use the natural colors of the tree to decorate it.,gpt-3,1,constrained_many,
158,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would use a large amount of fake snow to cover the tree. I would then use lights to outline the tree.,gpt-3,1,constrained_many,
159,"Goal: Decorate the world's largest Christmas tree, without using lights, Christmas decorations, or fake leaves.",I would use a small tree and put it in a large box. Then I would use a lot of tinsel. Then I would put the tree in the middle of the room and put tinsel on the floor all around it. Then I would put tinsel on the walls. Then I would put tinsel around the tree.,gpt-3,1,constrained_many,
160,"Goal: Paint a fence, without using a paint brush.",I would use a roller to roll paint on the fence.,gpt-3,0,constrained_single,
