,goal,plan,id,goal_type
138,Goal: Help your local town mayor win re-election.,"""To help your local town mayor win re-election, potentially you could contact their campaign and ask if there is anything you could help with or ways to advocate for their campaign. You could go from house to house in your neighborhood to share with people the ongoing issues and start conversation regarding local town politics.""",human,unconstrained
139,Goal: Help your local town mayor win re-election.,"""I will make sure I campaign for all my friends to vote for mayor.""",human,unconstrained
140,Goal: Jump over a six foot tall man.,"""Devise a way to get him to crouch down or get on his knees. Run and jump over him.""",human,unconstrained
141,Goal: Jump over a six foot tall man.,"""I'd give him at least 5m in front to make a good run up so as to gather momentum, once I get close to him, I'd place my hands on his shoulder and try to jump over him.""",human,unconstrained
142,Goal: Jump over a six foot tall man.,"""First I would not recommend doing this. Sounds very dangerous, but I would get a pogo stick. Bounce really high then take your chance and jump.""",human,unconstrained
143,Goal: Jump over a six foot tall man.,"""This goal can be accomplished in three phases. Phase 1:. Work on your leg strength and conditioning. Hit the gym for weighted leg work outs including weighted squats, deadlifts and leg press. Aim to hit the weights 3-4 times a week, progressively adding more weight each time. This phase should last 4 weeks. Phase 2:. Fast-twitch muscle conditioning. Build up your fast-twitch muscles with sprints and agility training. Think NFL training camp style workouts. This phase should last 4 weeks. Phase 3:. Box jumps. Put your training to task and practice using your new leg strength and fast-twitch muscles by starting with you box jumps. Start small and add more height to your box jumps. Take the marathon training approach to this phase and train to jump HIGHER than 6 feet two weeks before the scheduled jump and then taper the training off to allow for full muscle strength on jump day. JUMP DAY! Soar to great heights my friend! .""",human,unconstrained
144,Goal: Jump over a six foot tall man.,"""Look for workouts on youtube that will help you increase you jumping height. Start a daily stretching routine so your agility improves.""",human,unconstrained
145,Goal: Jump over a six foot tall man.,"""Exercise, practice, and have the man slump over a tiny bit to give some room to make it.""",human,unconstrained
146,Goal: Jump over a six foot tall man.,"""To jump over a six foot tall man, I would ask him to lay down on the ground.  After he has laid down, I would jump over him. This was, instead of having to jump vertically 6 feet in the air, I would only have to jump a foot or so in the air.""",human,unconstrained
147,Goal: Jump over a six foot tall man.,"""Place x on floor and tell tall man to stand there. Place small trampoline next to man. 20 feet running start from man and trampoline. Run and jump onto Trampoline. Soar above your 6 foot tall pal.""",human,unconstrained
148,Goal: Jump over a six foot tall man.,"""1. Ask the man to sit or lay on the ground. 2. Get a running start. 3. Jump as you approach him and use your forward momentum to launch yourself over and beyond the man.""",human,unconstrained
149,Goal: Jump over a six foot tall man.,"""Tell a six foot tall man to stand inside of a six foot deep hole. Jump over the hole.""",human,unconstrained
150,Goal: Keep a baby platupyus entertained.,"""Entertain it with things the animal loves.""",human,unconstrained
151,Goal: Keep a baby platupyus entertained.,"""pick it up and snuggle it, see if it likes that. if not, try and find a safe body of water that it can swim/hang out in. not sure if they eat veggies, but you could try feeding it some fresh veggies.""",human,unconstrained
152,Goal: Keep a baby platupyus entertained.,"""research what baby platypuses like to do, obtain necessary materials.""",human,unconstrained
153,Goal: Keep a baby platupyus entertained.,"""In order to keep it entertained, I would run around in circles and make loud, animal noises.""",human,unconstrained
154,Goal: Keep a baby platupyus entertained.,"""I will construct a aquarium and with plastic fish for it.""",human,unconstrained
155,Goal: Keep a baby platupyus entertained.,"""I will do dies by presenting some monkey tricks; like dancing in a circle,clapping of hands and swinging huge leaves, etc.""",human,unconstrained
156,Goal: Keep a baby platupyus entertained.,"""Invite a clawn.""",human,unconstrained
157,Goal: Keep a baby platupyus entertained.,"""Enter the water and gently approach. Hope for the best!.""",human,unconstrained
158,Goal: Keep a baby platupyus entertained.,"""I would look up what baby platupyus like to do.   Then I would find ways to do those things.   .""",human,unconstrained
159,Goal: Keep a baby platupyus entertained.,"""Allow it to move freely in it habitat.""",human,unconstrained
160,Goal: Keep the plants in your garden alive.,"""First you should understand what the plant's requirements are. Then you should try to fulfill those requirements. If they begin to die, you should consult an expert.""",human,unconstrained
161,Goal: Keep the plants in your garden alive.,"""To keep the plants alive in my garden I will water them, put out organic, natural bug repellant and feed them plant food.""",human,unconstrained
